주택관리번호,공고번호,주택형,공급세대수,순위,거주지역,접수건수,경쟁률,최저당첨가점,최고당첨가점,평균당첨가점
2022000116,2022000116,059.9400E,18,2순위,기타지역,0,-,-,-,-
2022000116,2022000116,084.9100A,15,1순위,해당지역,447,29.80,56,69,61.53
2022000116,2022000116,084.9100A,15,1순위,기타지역,0,-,-,-,-
2022000116,2022000116,084.9100A,15,2순위,해당지역,0,-,0,0,0
2022000116,2022000116,084.9100A,15,2순위,기타지역,0,-,-,-,-
2022000116,2022000116,084.7700B,3,1순위,해당지역,81,27.00,53,55,54
2022000116,2022000116,084.7700B,3,1순위,기타지역,0,-,-,-,-
2022000116,2022000116,084.7700B,3,2순위,해당지역,0,-,0,0,0
2022000116,2022000116,084.7700B,3,2순위,기타지역,0,-,-,-,-
2022000116,2022000116,099.6800,2,1순위,해당지역,501,250.50,64,64,64
2022000116,2022000116,099.6800,2,1순위,기타지역,0,-,-,-,-
2022000116,2022000116,099.6800,2,2순위,해당지역,0,-,0,0,0
2022000116,2022000116,099.6800,2,2순위,기타지역,0,-,-,-,-
2022000063,2022000063,041.1800F,5,1순위,해당지역,17,3.40,31,59,40
2022000063,2022000063,041.1800F,5,1순위,기타지역,52,-,-,-,-
2022000063,2022000063,041.1800F,5,2순위,해당지역,0,-,0,0,0
2022000063,2022000063,041.1800F,5,2순위,기타지역,0,-,-,-,-
2022000063,2022000063,044.5600C,5,1순위,해당지역,26,5.20,28,43,35
2022000063,2022000063,044.5600C,5,1순위,기타지역,102,-,-,-,-
2022000063,2022000063,044.5600C,5,2순위,해당지역,0,-,0,0,0
2022000063,2022000063,044.5600C,5,2순위,기타지역,0,-,-,-,-
2022000063,2022000063,059.3300A,6,1순위,해당지역,40,6.67,32,46,38.5
2022000063,2022000063,059.3300A,6,1순위,기타지역,0,-,-,-,-
2022000063,2022000063,059.3300A,6,2순위,해당지역,0,-,0,0,0
2022000063,2022000063,059.3300A,6,2순위,기타지역,0,-,-,-,-
2022000063,2022000063,059.7300B,4,1순위,해당지역,22,5.50,21,27,23.75
2022000063,2022000063,059.7300B,4,1순위,기타지역,593,-,-,-,-
2022000063,2022000063,059.7300B,4,2순위,해당지역,0,-,0,0,0
2022000063,2022000063,059.7300B,4,2순위,기타지역,0,-,-,-,-
2022000063,2022000063,061.6900B,1,1순위,해당지역,11,11.00,51,51,51
2022000063,2022000063,061.6900B,1,1순위,기타지역,0,-,-,-,-
2022000063,2022000063,061.6900B,1,2순위,해당지역,0,-,0,0,0
2022000063,2022000063,061.6900B,1,2순위,기타지역,0,-,-,-,-
2022000063,2022000063,061.1200E,4,1순위,해당지역,25,6.25,31,60,38.5
2022000063,2022000063,061.1200E,4,1순위,기타지역,0,-,-,-,-
2022000063,2022000063,061.1200E,4,2순위,해당지역,0,-,0,0,0
2022000063,2022000063,061.1200E,4,2순위,기타지역,0,-,-,-,-
2022000063,2022000063,066.8500D,6,1순위,해당지역,71,11.83,40,61,49
2022000063,2022000063,066.8500D,6,1순위,기타지역,0,-,-,-,-
2022000063,2022000063,066.8500D,6,2순위,해당지역,0,-,0,0,0
2022000063,2022000063,066.8500D,6,2순위,기타지역,0,-,-,-,-
2022000063,2022000063,075.9700G,1,1순위,해당지역,88,88.00,58,58,58
2022000063,2022000063,075.9700G,1,1순위,기타지역,0,-,-,-,-
2022000063,2022000063,075.9700G,1,2순위,해당지역,0,-,0,0,0
2022000063,2022000063,075.9700G,1,2순위,기타지역,0,-,-,-,-
2021000939,2021000939,070.1200A,11,1순위,해당지역,15,1.36,15,45,25
2021000939,2021000939,070.1200A,11,1순위,기타지역,88,-,-,-,-
2021000939,2021000939,070.1200A,11,2순위,해당지역,0,-,0,0,0
2021000939,2021000939,070.1200A,11,2순위,기타지역,0,-,-,-,-
2021000939,2021000939,070.5600B,12,1순위,해당지역,5,(△7),0,0,0
2021000939,2021000939,070.5600B,12,1순위,기타지역,60,8.57,-,-,-
2021000939,2021000939,070.5600B,12,2순위,해당지역,0,-,38,60,46.33
2021000939,2021000939,070.5600B,12,2순위,기타지역,0,-,-,-,-
2021000939,2021000939,073.7000C,8,1순위,해당지역,4,(△4),0,0,0
2021000939,2021000939,073.7000C,8,1순위,기타지역,23,5.75,-,-,-
2021000939,2021000939,073.7000C,8,2순위,해당지역,24,-,33,43,38.67
2021000939,2021000939,073.7000C,8,2순위,기타지역,209,-,-,-,-
2021000939,2021000939,074.6100D,11,1순위,해당지역,8,(△3),0,0,0
2021000939,2021000939,074.6100D,11,1순위,기타지역,58,19.33,-,-,-
2021000939,2021000939,074.6100D,11,2순위,해당지역,0,-,43,51,47.67
2021000939,2021000939,074.6100D,11,2순위,기타지역,0,-,-,-,-
2021000939,2021000939,074.6200E,3,1순위,해당지역,2,(△1),0,0,0
2021000939,2021000939,074.6200E,3,1순위,기타지역,18,18.00,-,-,-
2021000939,2021000939,074.6200E,3,2순위,해당지역,0,-,49,49,49
2021000939,2021000939,074.6200E,3,2순위,기타지역,0,-,-,-,-
2021000939,2021000939,075.6000F,11,1순위,해당지역,9,(△2),0,0,0
2021000939,2021000939,075.6000F,11,1순위,기타지역,61,30.50,-,-,-
2021000939,2021000939,075.6000F,11,2순위,해당지역,0,-,56,64,60
2021000939,2021000939,075.6000F,11,2순위,기타지역,0,-,-,-,-
2021000939,2021000939,076.7900G,7,1순위,해당지역,1,(△6),0,0,0
2021000939,2021000939,076.7900G,7,1순위,기타지역,20,3.33,-,-,-
2021000939,2021000939,076.7900G,7,2순위,해당지역,31,-,32,66,41
2021000939,2021000939,076.7900G,7,2순위,기타지역,267,-,-,-,-
2021000939,2021000939,084.8500H,6,1순위,해당지역,19,3.17,34,55,43.6
2021000939,2021000939,084.8500H,6,1순위,기타지역,169,-,-,-,-
2021000939,2021000939,084.8500H,6,2순위,해당지역,0,-,0,0,0
2021000939,2021000939,084.8500H,6,2순위,기타지역,0,-,-,-,-
2022000071,2022000071,084.9908A,124,1순위,해당지역,"1,795",48.51,58,69,59.57
2022000071,2022000071,084.9908A,124,1순위,기타경기,"1,812",142.80,-,-,-
2022000071,2022000071,084.9908A,124,1순위,기타지역,"1,557",82.29,59,69,61.26
2022000071,2022000071,084.9908A,124,2순위,해당지역,0,-,-,-,-
2022000071,2022000071,084.9908A,124,2순위,기타경기,0,-,58,70,59.79
2022000071,2022000071,084.9908A,124,2순위,기타지역,0,-,-,-,-
2022000071,2022000071,100.9448A,86,1순위,해당지역,543,20.88,57,62,58.75
2022000071,2022000071,100.9448A,86,1순위,기타경기,"1,012",89.94,-,-,-
2022000071,2022000071,100.9448A,86,1순위,기타지역,731,52.16,59,64,60.17
2022000071,2022000071,100.9448A,86,2순위,해당지역,0,-,-,-,-
2022000071,2022000071,100.9448A,86,2순위,기타경기,0,-,56,64,58.08
2022000071,2022000071,100.9448A,86,2순위,기타지역,0,-,-,-,-
2022000071,2022000071,100.9819B,152,1순위,해당지역,"1,674",36.39,58,66,59.43
2022000071,2022000071,100.9819B,152,1순위,기타경기,"2,595",140.77,-,-,-
2022000071,2022000071,100.9819B,152,1순위,기타지역,"1,768",78.43,59,68,62
2022000071,2022000071,100.9819B,152,2순위,해당지역,0,-,-,-,-
2022000071,2022000071,100.9819B,152,2순위,기타경기,0,-,58,66,61.57
2022000071,2022000071,100.9819B,152,2순위,기타지역,0,-,-,-,-
2022000062,2022000062,062.7580,37,1순위,해당지역,50,4.55,42,54,47.8
2022000062,2022000062,062.7580,37,1순위,기타경기,44,11.86,-,-,-
2022000062,2022000062,062.7580,37,1순위,기타지역,25,5.32,46,57,51
2022000062,2022000062,062.7580,37,2순위,해당지역,16,-,-,-,-
2022000062,2022000062,062.7580,37,2순위,기타경기,16,-,41,61,46.25
2022000062,2022000062,062.7580,37,2순위,기타지역,15,-,-,-,-
2022000062,2022000062,065.1020,27,1순위,해당지역,19,2.38,36,45,40.5
2022000062,2022000062,065.1020,27,1순위,기타경기,27,7.60,-,-,-
2022000062,2022000062,065.1020,27,1순위,기타지역,6,2.79,50,60,55
2022000062,2022000062,065.1020,27,2순위,해당지역,10,-,-,-,-
2022000062,2022000062,065.1020,27,2순위,기타경기,24,-,30,46,38.17
2022000062,2022000062,065.1020,27,2순위,기타지역,12,-,-,-,-
2022000062,2022000062,084.9670,158,1순위,해당지역,213,4.53,40,60,48.89
2022000062,2022000062,084.9670,158,1순위,기타경기,143,9.66,-,-,-
2022000062,2022000062,084.9670,158,1순위,기타지역,73,4.43,44,60,51.15
2022000062,2022000062,084.9670,158,2순위,해당지역,31,-,-,-,-
2022000062,2022000062,084.9670,158,2순위,기타경기,56,-,36,55,40.97
2022000062,2022000062,084.9670,158,2순위,기타지역,34,-,-,-,-
2022000090,2022000090,075.9770A,13,1순위,해당지역,77,5.92,32,58,43.08
2022000090,2022000090,075.9770A,13,1순위,기타지역,197,-,-,-,-
2022000090,2022000090,075.9770A,13,2순위,해당지역,0,-,0,0,0
2022000090,2022000090,075.9770A,13,2순위,기타지역,0,-,-,-,-
2022000090,2022000090,075.9190B,10,1순위,해당지역,45,4.50,27,47,34.6
2022000090,2022000090,075.9190B,10,1순위,기타지역,212,-,-,-,-
2022000090,2022000090,075.9190B,10,2순위,해당지역,0,-,0,0,0
2022000090,2022000090,075.9190B,10,2순위,기타지역,0,-,-,-,-
2022000090,2022000090,075.8400C,10,1순위,해당지역,71,7.10,29,46,38
2022000090,2022000090,075.8400C,10,1순위,기타지역,0,-,-,-,-
2022000090,2022000090,075.8400C,10,2순위,해당지역,0,-,0,0,0
2022000090,2022000090,075.8400C,10,2순위,기타지역,0,-,-,-,-
2022000090,2022000090,077.9370,59,1순위,해당지역,364,6.17,31,59,39.29
2022000090,2022000090,077.9370,59,1순위,기타지역,0,-,-,-,-
2022000090,2022000090,077.9370,59,2순위,해당지역,0,-,0,0,0
2022000090,2022000090,077.9370,59,2순위,기타지역,0,-,-,-,-
2022000090,2022000090,084.2780A,40,1순위,해당지역,748,18.70,43,69,50.8
2022000090,2022000090,084.2780A,40,1순위,기타지역,0,-,-,-,-
2022000090,2022000090,084.2780A,40,2순위,해당지역,0,-,0,0,0
2022000090,2022000090,084.2780A,40,2순위,기타지역,0,-,-,-,-
2022000090,2022000090,084.7350B,21,1순위,해당지역,119,5.67,25,52,34.1
2022000090,2022000090,084.7350B,21,1순위,기타지역,627,-,-,-,-
2022000090,2022000090,084.7350B,21,2순위,해당지역,0,-,0,0,0
2022000090,2022000090,084.7350B,21,2순위,기타지역,0,-,-,-,-
2022000090,2022000090,084.2780C,21,1순위,해당지역,100,4.76,27,54,37.29
2022000090,2022000090,084.2780C,21,1순위,기타지역,454,-,-,-,-
2022000090,2022000090,084.2780C,21,2순위,해당지역,0,-,0,0,0
2022000090,2022000090,084.2780C,21,2순위,기타지역,0,-,-,-,-
2022000090,2022000090,084.2780T,8,1순위,해당지역,211,26.38,48,56,51.88
2022000090,2022000090,084.2780T,8,1순위,기타지역,0,-,-,-,-
2022000090,2022000090,084.2780T,8,2순위,해당지역,0,-,0,0,0
2022000090,2022000090,084.2780T,8,2순위,기타지역,0,-,-,-,-
2022000092,2022000092,018.6585A,1,1순위,해당지역,5,5.00,47,47,47
2022000092,2022000092,018.6585A,1,1순위,기타지역,6,-,-,-,-
2022000092,2022000092,018.6585A,1,2순위,해당지역,0,-,0,0,0
2022000092,2022000092,018.6585A,1,2순위,기타지역,0,-,-,-,-
2022000092,2022000092,018.9021B,1,1순위,해당지역,1,1.00,-,-,-
2022000092,2022000092,018.9021B,1,1순위,기타지역,2,-,-,-,-
2022000092,2022000092,018.9021B,1,2순위,해당지역,11,-,-,-,-
2022000092,2022000092,018.9021B,1,2순위,기타지역,8,-,-,-,-
2022000092,2022000092,018.5019C,2,1순위,해당지역,1,(△1),-,-,-
2022000092,2022000092,018.5019C,2,1순위,기타지역,1,1.00,-,-,-
2022000092,2022000092,018.5019C,2,2순위,해당지역,3,-,-,-,-
2022000092,2022000092,018.5019C,2,2순위,기타지역,1,-,-,-,-
2022000092,2022000092,019.9815A,20,1순위,해당지역,13,(△7),0,0,0
2022000092,2022000092,019.9815A,20,1순위,기타지역,13,1.86,-,-,-
2022000092,2022000092,019.9815A,20,2순위,해당지역,24,-,12,50,26.44
2022000092,2022000092,019.9815A,20,2순위,기타지역,15,-,-,-,-
2022000092,2022000092,019.7295B,6,1순위,해당지역,0,(△6),-,-,-
2022000092,2022000092,019.7295B,6,1순위,기타지역,1,(△5),-,-,-
2022000092,2022000092,019.7295B,6,2순위,해당지역,2,(△3),-,-,-
2022000092,2022000092,019.7295B,6,2순위,기타지역,4,1.33,-,-,-
2022000092,2022000092,020.7740A,9,1순위,해당지역,2,(△7),-,-,-
2022000092,2022000092,020.7740A,9,1순위,기타지역,5,(△2),-,-,-
2022000092,2022000092,020.7740A,9,2순위,해당지역,8,4.00,-,-,-
2022000092,2022000092,020.7740A,9,2순위,기타지역,10,-,-,-,-
2022000092,2022000092,020.9300B,6,1순위,해당지역,1,(△5),-,-,-
2022000092,2022000092,020.9300B,6,1순위,기타지역,3,(△2),-,-,-
2022000092,2022000092,020.9300B,6,2순위,해당지역,4,2.00,-,-,-
2022000092,2022000092,020.9300B,6,2순위,기타지역,5,-,-,-,-
2022000092,2022000092,020.6650C,2,1순위,해당지역,2,1.00,-,-,-
2022000092,2022000092,020.6650C,2,1순위,기타지역,1,-,-,-,-
2022000092,2022000092,020.6650C,2,2순위,해당지역,2,-,-,-,-
2022000092,2022000092,020.6650C,2,2순위,기타지역,2,-,-,-,-
2022000092,2022000092,023.8466,4,1순위,해당지역,1,(△3),0,0,0
2022000092,2022000092,023.8466,4,1순위,기타지역,4,1.33,-,-,-
2022000092,2022000092,023.8466,4,2순위,해당지역,45,-,39,54,45.33
2022000092,2022000092,023.8466,4,2순위,기타지역,27,-,-,-,-
2022000092,2022000092,023.3354A,1,1순위,해당지역,1,1.00,-,-,-
2022000092,2022000092,023.3354A,1,1순위,기타지역,7,-,-,-,-
2022000092,2022000092,023.3354A,1,2순위,해당지역,0,-,-,-,-
2022000092,2022000092,023.3354A,1,2순위,기타지역,0,-,-,-,-
2022000092,2022000092,023.3354B,1,1순위,해당지역,2,2.00,23,23,23
2022000092,2022000092,023.3354B,1,1순위,기타지역,7,-,-,-,-
2022000092,2022000092,023.3354B,1,2순위,해당지역,0,-,0,0,0
2022000092,2022000092,023.3354B,1,2순위,기타지역,0,-,-,-,-
2022000092,2022000092,024.3350,4,1순위,해당지역,5,1.25,-,-,-
2022000092,2022000092,024.3350,4,1순위,기타지역,39,-,-,-,-
2022000092,2022000092,024.3350,4,2순위,해당지역,0,-,-,-,-
2022000092,2022000092,024.3350,4,2순위,기타지역,0,-,-,-,-
2022000092,2022000092,025.9755,1,1순위,해당지역,23,23.00,52,52,52
2022000092,2022000092,025.9755,1,1순위,기타지역,0,-,-,-,-
2022000092,2022000092,025.9755,1,2순위,해당지역,0,-,0,0,0
2022000092,2022000092,025.9755,1,2순위,기타지역,0,-,-,-,-
2022000092,2022000092,026.6863,4,1순위,해당지역,50,12.50,50,57,52.75
2022000092,2022000092,026.6863,4,1순위,기타지역,0,-,-,-,-
2022000092,2022000092,026.6863,4,2순위,해당지역,0,-,0,0,0
2022000092,2022000092,026.6863,4,2순위,기타지역,0,-,-,-,-
2022000092,2022000092,056.7067A,1,1순위,해당지역,23,23.00,47,47,47
2022000092,2022000092,056.7067A,1,1순위,기타지역,0,-,-,-,-
2022000092,2022000092,056.7067A,1,2순위,해당지역,0,-,0,0,0
2022000092,2022000092,056.7067A,1,2순위,기타지역,0,-,-,-,-
2022000092,2022000092,056.7067B,1,1순위,해당지역,15,15.00,53,53,53
2022000092,2022000092,056.7067B,1,1순위,기타지역,0,-,-,-,-
2022000092,2022000092,056.7067B,1,2순위,해당지역,0,-,0,0,0
2022000092,2022000092,056.7067B,1,2순위,기타지역,0,-,-,-,-
2022000092,2022000092,058.9672,1,1순위,해당지역,9,9.00,35,35,35
2022000092,2022000092,058.9672,1,1순위,기타지역,0,-,-,-,-
2022000092,2022000092,058.9672,1,2순위,해당지역,0,-,0,0,0
2022000092,2022000092,058.9672,1,2순위,기타지역,0,-,-,-,-
2022000092,2022000092,059.9906A,1,1순위,해당지역,52,52.00,57,57,57
2022000092,2022000092,059.9906A,1,1순위,기타지역,0,-,-,-,-
2022000092,2022000092,059.9906A,1,2순위,해당지역,0,-,0,0,0
2022000092,2022000092,059.9906A,1,2순위,기타지역,0,-,-,-,-
2022000092,2022000092,059.9879B,2,1순위,해당지역,41,20.50,56,60,58
2022000092,2022000092,059.9879B,2,1순위,기타지역,0,-,-,-,-
2022000092,2022000092,059.9879B,2,2순위,해당지역,0,-,0,0,0
2022000092,2022000092,059.9879B,2,2순위,기타지역,0,-,-,-,-
2022000092,2022000092,066.1059,1,1순위,해당지역,9,9.00,44,44,44
2022000092,2022000092,066.1059,1,1순위,기타지역,0,-,-,-,-
2022000092,2022000092,066.1059,1,2순위,해당지역,0,-,0,0,0
2022000092,2022000092,066.1059,1,2순위,기타지역,0,-,-,-,-
2022000092,2022000092,076.1473,2,1순위,해당지역,11,5.50,35,40,37.5
2022000092,2022000092,076.1473,2,1순위,기타지역,46,-,-,-,-
2022000092,2022000092,076.1473,2,2순위,해당지역,0,-,0,0,0
2022000092,2022000092,076.1473,2,2순위,기타지역,0,-,-,-,-
2022000092,2022000092,078.1719,74,1순위,해당지역,110,1.49,20,76,35.38
2022000092,2022000092,078.1719,74,1순위,기타지역,89,-,-,-,-
2022000092,2022000092,078.1719,74,2순위,해당지역,98,-,0,0,0
2022000092,2022000092,078.1719,74,2순위,기타지역,63,-,-,-,-
2022000016,2022000016,063.7342,32,1순위,해당지역,8,(△24),0,0,0
2022000016,2022000016,063.7342,32,1순위,기타지역,112,4.67,-,-,-
2022000016,2022000016,063.7342,32,2순위,해당지역,10,-,35,56,42.17
2022000016,2022000016,063.7342,32,2순위,기타지역,93,-,-,-,-
2022000016,2022000016,065.0781A,32,1순위,해당지역,9,(△23),0,0,0
2022000016,2022000016,065.0781A,32,1순위,기타지역,115,5.00,-,-,-
2022000016,2022000016,065.0781A,32,2순위,해당지역,16,-,36,53,42.61
2022000016,2022000016,065.0781A,32,2순위,기타지역,177,-,-,-,-
2022000016,2022000016,065.4427B,32,1순위,해당지역,11,(△21),0,0,0
2022000016,2022000016,065.4427B,32,1순위,기타지역,142,6.76,-,-,-
2022000016,2022000016,065.4427B,32,2순위,해당지역,0,-,44,60,49.94
2022000016,2022000016,065.4427B,32,2순위,기타지역,0,-,-,-,-
2022000050,2022000050,067.9792A,71,1순위,해당지역,46,(△25),0,0,0
2022000050,2022000050,067.9792A,71,1순위,기타지역,41,1.64,-,-,-
2022000050,2022000050,067.9792A,71,2순위,해당지역,34,-,17,52,29.75
2022000050,2022000050,067.9792A,71,2순위,기타지역,22,-,-,-,-
2022000050,2022000050,067.9554B,77,1순위,해당지역,5,(△72),-,-,-
2022000050,2022000050,067.9554B,77,1순위,기타지역,17,(△55),-,-,-
2022000050,2022000050,067.9554B,77,2순위,해당지역,25,(△30),-,-,-
2022000050,2022000050,067.9554B,77,2순위,기타지역,16,(△14),-,-,-
2022000050,2022000050,084.9703A,495,1순위,해당지역,186,(△309),-,-,-
2022000050,2022000050,084.9703A,495,1순위,기타지역,138,(△171),-,-,-
2022000050,2022000050,084.9703A,495,2순위,해당지역,140,(△31),-,-,-
2022000050,2022000050,084.9703A,495,2순위,기타지역,42,1.35,-,-,-
2022000050,2022000050,084.9380B,294,1순위,해당지역,8,(△286),-,-,-
2022000050,2022000050,084.9380B,294,1순위,기타지역,33,(△253),-,-,-
2022000050,2022000050,084.9380B,294,2순위,해당지역,24,(△229),-,-,-
2022000050,2022000050,084.9380B,294,2순위,기타지역,16,(△213),-,-,-
2022000050,2022000050,108.9275,143,1순위,해당지역,14,(△129),-,-,-
2022000050,2022000050,108.9275,143,1순위,기타지역,29,(△100),-,-,-
2022000050,2022000050,108.9275,143,2순위,해당지역,13,(△87),-,-,-
2022000050,2022000050,108.9275,143,2순위,기타지역,13,(△74),-,-,-
2022000050,2022000050,116.7557,194,1순위,해당지역,38,(△156),-,-,-
2022000050,2022000050,116.7557,194,1순위,기타지역,34,(△122),-,-,-
2022000050,2022000050,116.7557,194,2순위,해당지역,50,(△72),-,-,-
2022000050,2022000050,116.7557,194,2순위,기타지역,17,(△55),-,-,-
2022000070,2022000070,059.9910,134,1순위,해당지역,11,(△123),-,-,-
2022000070,2022000070,059.9910,134,1순위,기타지역,34,(△89),-,-,-
2022000070,2022000070,059.9910,134,2순위,해당지역,8,(△81),-,-,-
2022000070,2022000070,059.9910,134,2순위,기타지역,35,(△46),-,-,-
2022000070,2022000070,072.8855,72,1순위,해당지역,10,(△62),-,-,-
2022000070,2022000070,072.8855,72,1순위,기타지역,19,(△43),-,-,-
2022000070,2022000070,072.8855,72,2순위,해당지역,3,(△40),-,-,-
2022000070,2022000070,072.8855,72,2순위,기타지역,10,(△30),-,-,-
2022000070,2022000070,084.9655A,85,1순위,해당지역,15,(△70),-,-,-
2022000070,2022000070,084.9655A,85,1순위,기타지역,62,(△8),-,-,-
2022000070,2022000070,084.9655A,85,2순위,해당지역,11,1.38,-,-,-
2022000070,2022000070,084.9655A,85,2순위,기타지역,31,-,-,-,-
2022000070,2022000070,084.8365B,200,1순위,해당지역,11,(△189),-,-,-
2022000070,2022000070,084.8365B,200,1순위,기타지역,48,(△141),-,-,-
2022000070,2022000070,084.8365B,200,2순위,해당지역,10,(△131),-,-,-
2022000070,2022000070,084.8365B,200,2순위,기타지역,24,(△107),-,-,-
2022000051,2022000051,039.1136,4,1순위,해당지역,71,17.75,40,49,43.5
2022000051,2022000051,039.1136,4,1순위,기타지역,0,-,-,-,-
2022000051,2022000051,039.1136,4,2순위,해당지역,0,-,0,0,0
2022000051,2022000051,039.1136,4,2순위,기타지역,0,-,-,-,-
2022000051,2022000051,044.0497,6,1순위,해당지역,224,37.33,54,59,56.33
2022000051,2022000051,044.0497,6,1순위,기타지역,0,-,-,-,-
2022000051,2022000051,044.0497,6,2순위,해당지역,0,-,0,0,0
2022000051,2022000051,044.0497,6,2순위,기타지역,0,-,-,-,-
2022000051,2022000051,059.1202A,6,1순위,해당지역,193,32.17,52,60,55.17
2022000051,2022000051,059.1202A,6,1순위,기타지역,0,-,-,-,-
2022000051,2022000051,059.1202A,6,2순위,해당지역,0,-,0,0,0
2022000051,2022000051,059.1202A,6,2순위,기타지역,0,-,-,-,-
2022000051,2022000051,059.9525B,17,1순위,해당지역,308,18.12,49,64,55
2022000051,2022000051,059.9525B,17,1순위,기타지역,0,-,-,-,-
2022000051,2022000051,059.9525B,17,2순위,해당지역,0,-,0,0,0
2022000051,2022000051,059.9525B,17,2순위,기타지역,0,-,-,-,-
2022000051,2022000051,059.9717C,15,1순위,해당지역,266,17.73,45,56,50.47
2022000051,2022000051,059.9717C,15,1순위,기타지역,0,-,-,-,-
2022000051,2022000051,059.9717C,15,2순위,해당지역,0,-,0,0,0
2022000051,2022000051,059.9717C,15,2순위,기타지역,0,-,-,-,-
2022000074,2022000074,059.7000A,37,1순위,해당지역,380,10.27,58,69,63.16
2022000074,2022000074,059.7000A,37,1순위,기타지역,0,-,-,-,-
2022000074,2022000074,059.7000A,37,2순위,해당지역,0,-,0,0,0
2022000074,2022000074,059.7000A,37,2순위,기타지역,0,-,-,-,-
2022000074,2022000074,059.8100B,12,1순위,해당지역,133,11.08,60,69,64.5
2022000074,2022000074,059.8100B,12,1순위,기타지역,0,-,-,-,-
2022000074,2022000074,059.8100B,12,2순위,해당지역,0,-,0,0,0
2022000074,2022000074,059.8100B,12,2순위,기타지역,0,-,-,-,-
2022000074,2022000074,059.8200C,6,1순위,해당지역,85,14.17,52,58,54.67
2022000074,2022000074,059.8200C,6,1순위,기타지역,0,-,-,-,-
2022000074,2022000074,059.8200C,6,2순위,해당지역,0,-,0,0,0
2022000074,2022000074,059.8200C,6,2순위,기타지역,0,-,-,-,-
2022000074,2022000074,074.6800A,52,1순위,해당지역,595,11.44,57,68,60.4
2022000074,2022000074,074.6800A,52,1순위,기타지역,0,-,-,-,-
2022000074,2022000074,074.6800A,52,2순위,해당지역,0,-,0,0,0
2022000074,2022000074,074.6800A,52,2순위,기타지역,0,-,-,-,-
2022000074,2022000074,074.6700B,11,1순위,해당지역,147,13.36,64,71,66.45
2022000074,2022000074,074.6700B,11,1순위,기타지역,0,-,-,-,-
2022000074,2022000074,074.6700B,11,2순위,해당지역,0,-,0,0,0
2022000074,2022000074,074.6700B,11,2순위,기타지역,0,-,-,-,-
2022000074,2022000074,084.8400A,14,1순위,해당지역,627,44.79,64,72,67.36
2022000074,2022000074,084.8400A,14,1순위,기타지역,0,-,-,-,-
2022000074,2022000074,084.8400A,14,2순위,해당지역,0,-,0,0,0
2022000074,2022000074,084.8400A,14,2순위,기타지역,0,-,-,-,-
2022000069,2022000069,084.9900A,56,1순위,해당지역,492,17.57,35,61,45.46
2022000069,2022000069,084.9900A,56,1순위,기타지역,493,34.18,-,-,-
2022000069,2022000069,084.9900A,56,2순위,해당지역,0,-,49,60,54.89
2022000069,2022000069,084.9900A,56,2순위,기타지역,0,-,-,-,-
2022000069,2022000069,084.9600B,101,1순위,해당지역,224,4.39,18,58,28.67
2022000069,2022000069,084.9600B,101,1순위,기타지역,258,8.62,-,-,-
2022000069,2022000069,084.9600B,101,2순위,해당지역,330,-,31,54,40.08
2022000069,2022000069,084.9600B,101,2순위,기타지역,586,-,-,-,-
2022000069,2022000069,084.9900C,107,1순위,해당지역,420,7.78,28,55,36.57
2022000069,2022000069,084.9900C,107,1순위,기타지역,449,15.38,-,-,-
2022000069,2022000069,084.9900C,107,2순위,해당지역,0,-,38,59,45.15
2022000069,2022000069,084.9900C,107,2순위,기타지역,0,-,-,-,-
2022000069,2022000069,099.9900A,350,1순위,해당지역,412,2.35,0,0,0
2022000069,2022000069,099.9900A,350,1순위,기타지역,536,4.42,-,-,-
2022000069,2022000069,099.9900A,350,2순위,해당지역,121,-,25,56,34.2
2022000069,2022000069,099.9900A,350,2순위,기타지역,151,-,-,-,-
2022000069,2022000069,099.9900B,55,1순위,해당지역,105,3.75,12,51,25.71
2022000069,2022000069,099.9900B,55,1순위,기타지역,111,6.96,-,-,-
2022000069,2022000069,099.9900B,55,2순위,해당지역,32,-,25,47,35.36
2022000069,2022000069,099.9900B,55,2순위,기타지역,36,-,-,-,-
2022000069,2022000069,109.9900A,218,1순위,해당지역,306,2.81,0,0,0
2022000069,2022000069,109.9900A,218,1순위,기타지역,328,4.82,-,-,-
2022000069,2022000069,109.9900A,218,2순위,해당지역,95,-,0,0,0
2022000069,2022000069,109.9900A,218,2순위,기타지역,102,-,-,-,-
2022000069,2022000069,165.7800P,7,1순위,해당지역,12,3.00,-,-,-
2022000069,2022000069,165.7800P,7,1순위,기타지역,10,6.00,-,-,-
2022000069,2022000069,165.7800P,7,2순위,해당지역,8,-,-,-,-
2022000069,2022000069,165.7800P,7,2순위,기타지역,21,-,-,-,-
2022000069,2022000069,165.8600P,2,1순위,해당지역,7,7.00,0,0,0
2022000069,2022000069,165.8600P,2,1순위,기타지역,6,12.00,-,-,-
2022000069,2022000069,165.8600P,2,2순위,해당지역,0,-,21,21,21
2022000069,2022000069,165.8600P,2,2순위,기타지역,0,-,-,-,-
2022000031,2022000031,049.0972,31,1순위,해당지역,"2,017",65.06,59,69,62.39
2022000031,2022000031,049.0972,31,1순위,기타지역,0,-,-,-,-
2022000031,2022000031,049.0972,31,2순위,해당지역,0,-,0,0,0
2022000031,2022000031,049.0972,31,2순위,기타지역,0,-,-,-,-
2022000031,2022000031,056.2770,6,1순위,해당지역,"1,430",238.33,69,69,69
